SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
118198.29,97076.26,21122.03,26194.64,,,,,,,129,143,,,,0.1787,20.0,,,,Government,QLD,Accrual,Direct Debit,,,,,,,Nexus Digital,INV-00129,Credit note issued,,,,,,,,2023-07-31
440128.24,290968.78,149159.46,74165.64,,,,,,,130,153,,,,0.3389,24.5,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,North Star Group,INV-00130,Disputed,,,,,,,,2023-01-22
276411.9,206507.33,69904.57,30594.47,,,,,,,131,198,,,,0.2529,102.4,,,,Government,NSW,Accrual,Direct Debit,,,,,,,Global Tech,INV-00131,Credit note issued,,,,,,,,2023-06-22
68461.82,46430.81,22031.01,8454.82,,,,,,,132,189,,,,0.3218,77.7,,,,Corporate,VIC,Receivable,EFT,,,,,,,Apex Industries,INV-00132,,,,,,,,,2023-05-29
414840.59,331291.7,83548.89,49469.62,,,,,,,133,168,,,,0.2014,40.3,,,,Corporate,SA,Receivable,Cheque,,,,,,,Metro Solutions,INV-00133,Overdue 30 days,,,,,,,,2023-09-04
133911.82,120828.64,13083.18,29299.9,,,,,,,134,151,,,,0.0977,13.6,,,,Government,VIC,Receivable,EFT,,,,,,,Velocity Partners,INV-00134,Paid on time,,,,,,,,2024-09-07
457242.72,310376.36,146866.36,89258.24,,,,,,,135,134,,,,0.3212,50.0,,,,Corporate,QLD,Payable,EFT,,,,,,,Titan Resources,INV-00135,,,,,,,,,2024-11-26
397659.01,231676.14,165982.87,110978.68,,,,,,,136,110,,,,0.4174,58.8,,,,Retail,QLD,Payable,EFT,,,,,,,Momentum Capital,INV-00136,Credit note issued,,,,,,,,2023-12-14
378137.6,272032.19,106105.41,69669.93,,,,,,,137,162,,,,0.2806,98.4,,,,Government,VIC,Payable,Credit Card,,,,,,,Harbour Bridge Co,INV-00137,Disputed,,,,,,,,2024-12-20
391524.86,313063.28,78461.58,39369.86,,,,,,,138,129,,,,0.2004,117.4,,,,Wholesale,WA,Receivable,Cheque,,,,,,,Acme Corp,INV-00138,Paid on time,,,,,,,,2024-01-18
268772.82,195612.86,73159.96,50982.14,,,,,,,139,127,,,,0.2722,109.8,,,,Government,NSW,Payable,EFT,,,,,,,Summit Consulting,INV-00139,Paid on time,,,,,,,,2023-02-12
228301.98,195084.04,33217.94,60693.4,,,,,,,140,147,,,,0.1455,14.8,,,,Retail,WA,Payable,EFT,,,,,,,Momentum Capital,INV-00140,Credit note issued,,,,,,,,2024-08-24
104307.36,63231.12,41076.24,22668.94,,,,,,,141,175,,,,0.3938,23.0,,,,Wholesale,NSW,Accrual,Credit Card,,,,,,,Precision Works,INV-00141,Under review,,,,,,,,2023-05-27
214176.4,201475.74,12700.66,32653.0,,,,,,,142,120,,,,0.0593,85.7,,,,Government,QLD,Accrual,Direct Debit,,,,,,,Nexus Digital,INV-00142,Credit note issued,,,,,,,,2024-01-11
154069.35,139463.58,14605.77,35413.37,,,,,,,143,123,,,,0.0948,116.6,,,,Retail,NSW,Accrual,Direct Debit,,,,,,,Global Tech,INV-00143,Paid on time,,,,,,,,2024-04-19
206967.6,129168.48,77799.12,41103.63,,,,,,,144,137,,,,0.3759,82.8,,,,Corporate,QLD,Accrual,Credit Card,,,,,,,Global Tech,INV-00144,Disputed,,,,,,,,2023-10-20
386224.98,218178.49,168046.49,60368.19,,,,,,,145,136,,,,0.4351,111.8,,,,Wholesale,SA,Receivable,EFT,,,,,,,Titan Resources,INV-00145,Under review,,,,,,,,2024-10-07
302476.91,200451.45,102025.46,66257.14,,,,,,,146,144,,,,0.3373,79.2,,,,Wholesale,QLD,Payable,Cheque,,,,,,,Summit Consulting,INV-00146,Overdue 30 days,,,,,,,,2023-06-10
440130.12,313020.54,127109.58,104383.79,,,,,,,147,119,,,,0.2888,23.6,,,,Government,NSW,Payable,Direct Debit,,,,,,,Summit Consulting,INV-00147,Under review,,,,,,,,2023-08-29
486278.36,382506.56,103771.8,127488.58,,,,,,,148,117,,,,0.2134,44.1,,,,Government,NSW,Payable,EFT,,,,,,,North Star Group,INV-00148,Overdue 30 days,,,,,,,,2024-10-17
119418.52,93313.63,26104.89,33950.82,,,,,,,149,102,,,,0.2186,24.4,,,,Corporate,NSW,Payable,Cheque,,,,,,,Acme Corp,INV-00149,Under review,,,,,,,,2024-01-19
479701.77,325045.92,154655.85,54479.88,,,,,,,150,129,,,,0.3224,84.7,,,,Retail,WA,Payable,EFT,,,,,,,Velocity Partners,INV-00150,Overdue 30 days,,,,,,,,2023-02-25
206087.45,159511.69,46575.76,23157.57,,,,,,,151,116,,,,0.226,29.7,,,,Corporate,NSW,Receivable,Credit Card,,,,,,,Eclipse Group,INV-00151,Disputed,,,,,,,,2023-11-11
249051.94,210174.93,38877.01,60253.39,,,,,,,152,133,,,,0.1561,90.5,,,,Corporate,VIC,Receivable,Cheque,,,,,,,Nexus Digital,INV-00152,Overdue 30 days,,,,,,,,2024-08-20
74486.41,49228.07,25258.34,9282.62,,,,,,,153,194,,,,0.3391,18.8,,,,Government,WA,Accrual,Cheque,,,,,,,Nexus Digital,INV-00153,Overdue 30 days,,,,,,,,2024-08-17
146663.64,119970.86,26692.78,40630.95,,,,,,,154,170,,,,0.182,35.9,,,,Corporate,SA,Payable,Cheque,,,,,,,Precision Works,INV-00154,,,,,,,,,2024-07-26
257002.73,187920.4,69082.33,26055.74,,,,,,,155,187,,,,0.2688,61.6,,,,Wholesale,VIC,Accrual,Direct Debit,,,,,,,Omega Technologies,INV-00155,,,,,,,,,2023-04-01
293927.4,250514.32,43413.08,29744.23,,,,,,,156,182,,,,0.1477,21.0,,,,Wholesale,VIC,Receivable,Cheque,,,,,,,Crystal Clear Systems,INV-00156,Overdue 30 days,,,,,,,,2023-09-05
147656.24,90055.54,57600.7,19007.98,,,,,,,157,190,,,,0.3901,76.4,,,,Government,VIC,Accrual,Credit Card,,,,,,,Apex Industries,INV-00157,Credit note issued,,,,,,,,2024-02-19
180093.12,168206.97,11886.15,49294.27,,,,,,,158,117,,,,0.066,45.4,,,,Wholesale,WA,Payable,Direct Debit,,,,,,,Momentum Capital,INV-00158,Credit note issued,,,,,,,,2024-10-30
134074.25,118508.23,15566.02,26101.51,,,,,,,159,130,,,,0.1161,78.4,,,,Wholesale,VIC,Accrual,Cheque,,,,,,,Precision Works,INV-00159,Paid on time,,,,,,,,2023-02-17
111497.31,75327.58,36169.73,11633.43,,,,,,,160,112,,,,0.3244,37.6,,,,Retail,NSW,Payable,Credit Card,,,,,,,Harbour Bridge Co,INV-00160,Paid on time,,,,,,,,2024-06-12
175505.13,157024.44,18480.69,51301.11,,,,,,,161,163,,,,0.1053,82.6,,,,Wholesale,SA,Receivable,Direct Debit,,,,,,,Velocity Partners,INV-00161,Disputed,,,,,,,,2023-03-28
197715.06,166574.94,31140.12,33299.03,,,,,,,162,149,,,,0.1575,16.3,,,,Government,QLD,Payable,EFT,,,,,,,Apex Industries,INV-00162,Credit note issued,,,,,,,,2023-08-15
105942.7,100486.65,5456.05,28230.3,,,,,,,163,200,,,,0.0515,41.3,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Metro Solutions,INV-00163,Overdue 30 days,,,,,,,,2024-10-02
376117.85,334669.66,41448.19,47261.54,,,,,,,164,157,,,,0.1102,61.4,,,,Wholesale,VIC,Receivable,Direct Debit,,,,,,,Frontier Co,INV-00164,Credit note issued,,,,,,,,2024-12-17
482040.72,273799.13,208241.59,86941.74,,,,,,,165,138,,,,0.432,90.3,,,,Retail,WA,Receivable,Credit Card,,,,,,,Titan Resources,INV-00165,Disputed,,,,,,,,2023-02-23
157118.09,99141.51,57976.58,26240.55,,,,,,,166,140,,,,0.369,28.6,,,,Corporate,VIC,Accrual,Cheque,,,,,,,Pacific Innovations,INV-00166,,,,,,,,,2023-02-08
338140.93,214246.09,123894.84,53934.23,,,,,,,167,106,,,,0.3664,24.6,,,,Government,QLD,Receivable,Direct Debit,,,,,,,Omega Technologies,INV-00167,Disputed,,,,,,,,2024-06-02
125152.01,96191.83,28960.18,15962.39,,,,,,,168,172,,,,0.2314,111.9,,,,Government,VIC,Receivable,EFT,,,,,,,Harbour Bridge Co,INV-00168,,,,,,,,,2024-02-19
135909.62,101483.71,34425.91,40286.65,,,,,,,169,181,,,,0.2533,103.2,,,,Government,QLD,Payable,EFT,,,,,,,North Star Group,INV-00169,Credit note issued,,,,,,,,2024-04-03
170269.61,121231.96,49037.65,39015.2,,,,,,,170,126,,,,0.288,21.5,,,,Wholesale,SA,Accrual,Direct Debit,,,,,,,Frontier Co,INV-00170,Credit note issued,,,,,,,,2024-07-08
368630.36,226044.14,142586.22,80962.8,,,,,,,171,109,,,,0.3868,38.3,,,,Government,NSW,Accrual,Cheque,,,,,,,Velocity Partners,INV-00171,Under review,,,,,,,,2023-10-16
318746.93,200746.82,118000.11,45105.06,,,,,,,172,153,,,,0.3702,95.3,,,,Government,QLD,Receivable,Credit Card,,,,,,,Blue Ocean Pty Ltd,INV-00172,,,,,,,,,2023-08-16
488911.85,414157.23,74754.62,86146.86,,,,,,,173,116,,,,0.1529,21.1,,,,Retail,NSW,Payable,Cheque,,,,,,,Titan Resources,INV-00173,Disputed,,,,,,,,2023-08-22
163165.02,154745.7,8419.32,18706.35,,,,,,,174,187,,,,0.0516,59.5,,,,Wholesale,VIC,Receivable,Cheque,,,,,,,Omega Technologies,INV-00174,Disputed,,,,,,,,2023-06-26
422019.9,244054.11,177965.79,55842.97,,,,,,,175,150,,,,0.4217,88.7,,,,Government,NSW,Accrual,Credit Card,,,,,,,Blue Ocean Pty Ltd,INV-00175,Paid on time,,,,,,,,2024-04-06
286636.82,209703.5,76933.32,56357.32,,,,,,,176,142,,,,0.2684,82.3,,,,Corporate,NSW,Payable,EFT,,,,,,,Summit Consulting,INV-00176,,,,,,,,,2023-03-20
494352.33,430086.53,64265.8,120951.86,,,,,,,177,173,,,,0.13,80.7,,,,Government,QLD,Payable,Cheque,,,,,,,Summit Consulting,INV-00177,Under review,,,,,,,,2024-11-26
196055.28,152648.64,43406.64,37008.29,,,,,,,178,134,,,,0.2214,72.4,,,,Government,VIC,Accrual,Credit Card,,,,,,,Acme Corp,INV-00178,Credit note issued,,,,,,,,2024-03-31
119374.38,94544.51,24829.87,14786.43,,,,,,,179,169,,,,0.208,16.5,,,,Wholesale,WA,Receivable,Direct Debit,,,,,,,Summit Consulting,INV-00179,Paid on time,,,,,,,,2023-01-08
94530.4,77600.01,16930.39,26484.93,,,,,,,180,193,,,,0.1791,59.5,,,,Government,QLD,Payable,Direct Debit,,,,,,,Clarity Health,INV-00180,Credit note issued,,,,,,,,2024-02-13
195113.16,126706.49,68406.67,33499.91,,,,,,,181,163,,,,0.3506,48.7,,,,Wholesale,QLD,Payable,Direct Debit,,,,,,,Southern Cross Ltd,INV-00181,Under review,,,,,,,,2023-01-08
73536.4,54453.7,19082.7,12318.5,,,,,,,182,200,,,,0.2595,99.0,,,,Wholesale,QLD,Accrual,EFT,,,,,,,Greenfield Enterprises,INV-00182,Under review,,,,,,,,2024-02-29
222176.53,188383.48,33793.05,26950.52,,,,,,,183,122,,,,0.1521,108.1,,,,Corporate,QLD,Receivable,Direct Debit,,,,,,,North Star Group,INV-00183,Under review,,,,,,,,2023-05-28
410753.97,253311.97,157442.0,57636.25,,,,,,,184,152,,,,0.3833,110.3,,,,Government,NSW,Accrual,Credit Card,,,,,,,Velocity Partners,INV-00184,Overdue 30 days,,,,,,,,2023-02-12
378585.39,291094.31,87491.08,110420.6,,,,,,,185,152,,,,0.2311,31.3,,,,Corporate,QLD,Receivable,Credit Card,,,,,,,Phoenix Rising,INV-00185,,,,,,,,,2024-02-26
77343.41,72076.32,5267.09,18464.76,,,,,,,186,193,,,,0.0681,15.3,,,,Wholesale,NSW,Accrual,Cheque,,,,,,,Frontier Co,INV-00186,Under review,,,,,,,,2023-08-06
171101.67,122953.66,48148.01,37090.8,,,,,,,187,155,,,,0.2814,80.2,,,,Government,SA,Payable,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-00187,Disputed,,,,,,,,2023-12-11
495514.69,360685.14,134829.55,60404.81,,,,,,,188,146,,,,0.2721,52.8,,,,Corporate,SA,Receivable,Cheque,,,,,,,Velocity Partners,INV-00188,Under review,,,,,,,,2024-04-20
142089.78,92159.43,49930.35,24940.76,,,,,,,189,188,,,,0.3514,64.1,,,,Retail,SA,Payable,Direct Debit,,,,,,,Precision Works,INV-00189,,,,,,,,,2023-08-17
307866.73,209133.87,98732.86,85480.5,,,,,,,190,174,,,,0.3207,101.1,,,,Retail,VIC,Accrual,Direct Debit,,,,,,,Acme Corp,INV-00190,Paid on time,,,,,,,,2024-09-23
162938.6,145194.59,17744.01,44707.51,,,,,,,191,105,,,,0.1089,98.2,,,,Retail,QLD,Accrual,Credit Card,,,,,,,Velocity Partners,INV-00191,Credit note issued,,,,,,,,2023-10-15
324735.88,195361.11,129374.77,62910.68,,,,,,,192,139,,,,0.3984,26.9,,,,Wholesale,NSW,Accrual,Direct Debit,,,,,,,Clarity Health,INV-00192,Overdue 30 days,,,,,,,,2024-04-27
178566.24,138442.41,40123.83,30805.33,,,,,,,193,146,,,,0.2247,115.1,,,,Retail,QLD,Receivable,Direct Debit,,,,,,,Frontier Co,INV-00193,Disputed,,,,,,,,2024-12-04
285206.37,252806.93,32399.44,28731.32,,,,,,,194,166,,,,0.1136,93.0,,,,Wholesale,SA,Payable,Direct Debit,,,,,,,Nexus Digital,INV-00194,Credit note issued,,,,,,,,2023-10-11
97709.54,76399.09,21310.45,14552.71,,,,,,,195,198,,,,0.2181,34.2,,,,Government,NSW,Accrual,Cheque,,,,,,,Frontier Co,INV-00195,Credit note issued,,,,,,,,2024-01-21
372394.18,241050.75,131343.43,49584.01,,,,,,,196,153,,,,0.3527,102.3,,,,Corporate,SA,Receivable,EFT,,,,,,,Delta Force Services,INV-00196,Paid on time,,,,,,,,2024-12-17
51119.53,40328.2,10791.33,13735.04,,,,,,,197,127,,,,0.2111,82.3,,,,Retail,QLD,Receivable,EFT,,,,,,,Delta Force Services,INV-00197,Credit note issued,,,,,,,,2024-05-27
117311.62,74891.74,42419.88,32527.09,,,,,,,198,146,,,,0.3616,100.4,,,,Corporate,WA,Accrual,EFT,,,,,,,Crystal Clear Systems,INV-00198,Paid on time,,,,,,,,2023-08-30
110082.9,72654.71,37428.19,15853.34,,,,,,,199,160,,,,0.34,23.1,,,,Retail,VIC,Receivable,Credit Card,,,,,,,Omega Technologies,INV-00199,,,,,,,,,2024-08-09
75476.31,50312.51,25163.8,19572.15,,,,,,,200,154,,,,0.3334,44.8,,,,Corporate,SA,Accrual,Direct Debit,,,,,,,Global Tech,INV-00200,,,,,,,,,2024-07-19
176255.59,134588.77,41666.82,33369.7,,,,,,,201,141,,,,0.2364,87.4,,,,Retail,WA,Payable,Direct Debit,,,,,,,Velocity Partners,INV-00201,Disputed,,,,,,,,2023-07-27
317006.79,291329.24,25677.55,83597.43,,,,,,,202,169,,,,0.081,69.5,,,,Retail,WA,Accrual,Credit Card,,,,,,,Delta Force Services,INV-00202,Credit note issued,,,,,,,,2023-03-09
208734.06,192891.14,15842.92,41501.03,,,,,,,203,107,,,,0.0759,71.4,,,,Corporate,QLD,Accrual,Direct Debit,,,,,,,Metro Solutions,INV-00203,Overdue 30 days,,,,,,,,2024-07-17
144544.05,122081.9,22462.15,29247.81,,,,,,,204,152,,,,0.1554,32.6,,,,Retail,VIC,Receivable,Direct Debit,,,,,,,Summit Consulting,INV-00204,Under review,,,,,,,,2023-06-04
157007.9,124083.34,32924.56,19116.47,,,,,,,205,114,,,,0.2097,112.9,,,,Retail,QLD,Accrual,EFT,,,,,,,Titan Resources,INV-00205,Credit note issued,,,,,,,,2023-04-13
119608.84,86501.11,33107.73,30837.83,,,,,,,206,166,,,,0.2768,80.8,,,,Retail,SA,Receivable,EFT,,,,,,,Precision Works,INV-00206,Overdue 30 days,,,,,,,,2023-01-08
461933.77,367144.96,94788.81,116446.59,,,,,,,207,176,,,,0.2052,14.0,,,,Retail,NSW,Payable,Credit Card,,,,,,,Harbour Bridge Co,INV-00207,Overdue 30 days,,,,,,,,2023-05-31
315265.87,281343.26,33922.61,66412.6,,,,,,,208,129,,,,0.1076,34.6,,,,Government,QLD,Accrual,Direct Debit,,,,,,,Global Tech,INV-00208,Paid on time,,,,,,,,2024-12-31
192282.27,150307.05,41975.22,31838.24,,,,,,,209,165,,,,0.2183,77.6,,,,Wholesale,VIC,Payable,Cheque,,,,,,,Nexus Digital,INV-00209,Overdue 30 days,,,,,,,,2023-01-14
410164.7,317098.33,93066.37,101699.11,,,,,,,210,198,,,,0.2269,28.8,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Velocity Partners,INV-00210,,,,,,,,,2023-02-13
356605.5,229261.68,127343.82,67040.29,,,,,,,211,104,,,,0.3571,49.3,,,,Retail,SA,Payable,Credit Card,,,,,,,Phoenix Rising,INV-00211,Disputed,,,,,,,,2024-12-28
419975.6,354711.39,65264.21,68135.13,,,,,,,212,165,,,,0.1554,69.1,,,,Retail,NSW,Payable,EFT,,,,,,,North Star Group,INV-00212,Overdue 30 days,,,,,,,,2023-02-22
343130.32,229691.44,113438.88,85957.08,,,,,,,213,129,,,,0.3306,117.6,,,,Corporate,NSW,Receivable,Direct Debit,,,,,,,Titan Resources,INV-00213,Overdue 30 days,,,,,,,,2023-04-27
195934.71,127357.56,68577.15,51692.89,,,,,,,214,199,,,,0.35,68.7,,,,Retail,NSW,Accrual,Direct Debit,,,,,,,Delta Force Services,INV-00214,Credit note issued,,,,,,,,2024-04-02
291977.08,175332.24,116644.84,37497.08,,,,,,,215,181,,,,0.3995,117.1,,,,Corporate,QLD,Payable,Cheque,,,,,,,Southern Cross Ltd,INV-00215,Overdue 30 days,,,,,,,,2024-04-29
308527.24,256879.78,51647.46,87311.94,,,,,,,216,129,,,,0.1674,100.1,,,,Government,WA,Payable,EFT,,,,,,,Pacific Innovations,INV-00216,Overdue 30 days,,,,,,,,2023-08-12
471934.28,332572.09,139362.19,92477.02,,,,,,,217,197,,,,0.2953,64.8,,,,Wholesale,NSW,Payable,Direct Debit,,,,,,,Greenfield Enterprises,INV-00217,Overdue 30 days,,,,,,,,2024-12-24
462648.42,328202.79,134445.63,111341.04,,,,,,,218,118,,,,0.2906,82.9,,,,Wholesale,NSW,Accrual,Direct Debit,,,,,,,Titan Resources,INV-00218,,,,,,,,,2023-08-02
369801.67,331083.44,38718.23,98357.36,,,,,,,219,142,,,,0.1047,71.5,,,,Corporate,VIC,Receivable,Credit Card,,,,,,,Metro Solutions,INV-00219,Disputed,,,,,,,,2023-04-03
219161.87,121174.6,97987.27,38259.01,,,,,,,220,170,,,,0.4471,48.2,,,,Corporate,SA,Receivable,Direct Debit,,,,,,,Summit Consulting,INV-00220,Under review,,,,,,,,2024-04-22
459671.91,381527.69,78144.22,119028.29,,,,,,,221,160,,,,0.17,88.0,,,,Government,VIC,Accrual,EFT,,,,,,,Greenfield Enterprises,INV-00221,,,,,,,,,2024-10-09
307535.85,225147.0,82388.85,70751.8,,,,,,,222,180,,,,0.2679,63.6,,,,Retail,WA,Receivable,Direct Debit,,,,,,,Acme Corp,INV-00222,Disputed,,,,,,,,2023-01-14
476737.06,281751.6,194985.46,55008.07,,,,,,,223,185,,,,0.409,20.3,,,,Retail,QLD,Receivable,Credit Card,,,,,,,Catalyst Ventures,INV-00223,Disputed,,,,,,,,2023-10-08
350440.85,278740.65,71700.2,97377.64,,,,,,,224,190,,,,0.2046,75.0,,,,Wholesale,WA,Payable,Cheque,,,,,,,Acme Corp,INV-00224,,,,,,,,,2023-05-12
316171.1,209431.74,106739.36,39545.1,,,,,,,225,151,,,,0.3376,41.7,,,,Wholesale,VIC,Receivable,Credit Card,,,,,,,Crystal Clear Systems,INV-00225,,,,,,,,,2023-12-23
486159.99,316198.46,169961.53,104537.81,,,,,,,226,182,,,,0.3496,74.4,,,,Wholesale,NSW,Accrual,Credit Card,,,,,,,Crystal Clear Systems,INV-00226,Overdue 30 days,,,,,,,,2024-04-08
256855.86,182393.35,74462.51,45080.97,,,,,,,227,153,,,,0.2899,55.5,,,,Retail,NSW,Receivable,Cheque,,,,,,,Frontier Co,INV-00227,Overdue 30 days,,,,,,,,2023-09-04
175048.18,109492.64,65555.54,49773.88,,,,,,,228,117,,,,0.3745,97.3,,,,Wholesale,VIC,Accrual,Credit Card,,,,,,,Southern Cross Ltd,INV-00228,Credit note issued,,,,,,,,2024-08-25
294898.03,271630.58,23267.45,87795.13,,,,,,,229,192,,,,0.0789,58.1,,,,Government,SA,Receivable,Direct Debit,,,,,,,Omega Technologies,INV-00229,Disputed,,,,,,,,2024-09-24
383166.23,349639.18,33527.05,104546.47,,,,,,,230,178,,,,0.0875,17.9,,,,Wholesale,QLD,Payable,Direct Debit,,,,,,,Sunrise Holdings,INV-00230,Disputed,,,,,,,,2023-10-28
62105.8,54920.16,7185.64,9257.65,,,,,,,231,144,,,,0.1157,16.9,,,,Corporate,WA,Payable,Direct Debit,,,,,,,North Star Group,INV-00231,Paid on time,,,,,,,,2024-01-21
416100.25,376986.83,39113.42,73544.06,,,,,,,232,162,,,,0.094,92.7,,,,Government,VIC,Receivable,Cheque,,,,,,,Frontier Co,INV-00232,,,,,,,,,2024-01-26
452132.56,314910.33,137222.23,77406.45,,,,,,,233,197,,,,0.3035,27.4,,,,Wholesale,WA,Accrual,Direct Debit,,,,,,,Summit Consulting,INV-00233,Disputed,,,,,,,,2023-04-05
184383.75,171845.65,12538.1,26415.99,,,,,,,234,170,,,,0.068,45.6,,,,Wholesale,QLD,Payable,EFT,,,,,,,Frontier Co,INV-00234,,,,,,,,,2023-08-02
424284.57,270396.56,153888.01,65431.99,,,,,,,235,136,,,,0.3627,111.8,,,,Corporate,SA,Payable,Direct Debit,,,,,,,Blue Ocean Pty Ltd,INV-00235,Paid on time,,,,,,,,2024-06-30
459772.23,394714.46,65057.77,46050.2,,,,,,,236,160,,,,0.1415,93.1,,,,Wholesale,NSW,Payable,Cheque,,,,,,,Southern Cross Ltd,INV-00236,Overdue 30 days,,,,,,,,2024-12-13
87661.42,59197.76,28463.66,13892.77,,,,,,,237,125,,,,0.3247,26.4,,,,Retail,NSW,Payable,Direct Debit,,,,,,,Phoenix Rising,INV-00237,Credit note issued,,,,,,,,2024-04-22
315340.44,259619.78,55720.66,35540.61,,,,,,,238,188,,,,0.1767,10.9,,,,Retail,SA,Payable,Cheque,,,,,,,Harbour Bridge Co,INV-00238,Overdue 30 days,,,,,,,,2024-05-22
342784.17,267371.65,75412.52,69505.17,,,,,,,239,106,,,,0.22,86.8,,,,Corporate,SA,Receivable,EFT,,,,,,,Sunrise Holdings,INV-00239,,,,,,,,,2024-12-14
291161.1,164214.86,126946.24,34110.93,,,,,,,240,126,,,,0.436,74.1,,,,Corporate,NSW,Receivable,Cheque,,,,,,,Harbour Bridge Co,INV-00240,Overdue 30 days,,,,,,,,2024-05-07
290687.3,256298.99,34388.31,35108.32,,,,,,,241,101,,,,0.1183,63.4,,,,Retail,SA,Payable,EFT,,,,,,,Global Tech,INV-00241,Credit note issued,,,,,,,,2024-11-18
232425.12,172041.07,60384.05,42917.05,,,,,,,242,116,,,,0.2598,46.4,,,,Government,NSW,Payable,EFT,,,,,,,Blue Ocean Pty Ltd,INV-00242,Overdue 30 days,,,,,,,,2024-08-15
345445.57,294388.71,51056.86,90412.47,,,,,,,243,109,,,,0.1478,51.0,,,,Corporate,VIC,Accrual,Credit Card,,,,,,,Acme Corp,INV-00243,Overdue 30 days,,,,,,,,2023-02-04
73757.22,64308.92,9448.3,10105.03,,,,,,,244,164,,,,0.1281,57.5,,,,Corporate,QLD,Accrual,EFT,,,,,,,Clarity Health,INV-00244,Disputed,,,,,,,,2023-05-22
125689.85,82150.89,43538.96,14978.15,,,,,,,245,200,,,,0.3464,26.9,,,,Government,WA,Payable,EFT,,,,,,,Sunrise Holdings,INV-00245,Disputed,,,,,,,,2023-03-19
165242.55,108167.77,57074.78,35242.59,,,,,,,246,102,,,,0.3454,20.5,,,,Government,WA,Receivable,Credit Card,,,,,,,Frontier Co,INV-00246,Credit note issued,,,,,,,,2023-05-25
107926.25,65705.5,42220.75,16790.63,,,,,,,247,104,,,,0.3912,119.0,,,,Wholesale,SA,Receivable,Credit Card,,,,,,,Clarity Health,INV-00247,Paid on time,,,,,,,,2023-02-18
217597.21,194553.67,23043.54,22957.87,,,,,,,248,184,,,,0.1059,91.3,,,,Retail,NSW,Receivable,Credit Card,,,,,,,Southern Cross Ltd,INV-00248,Credit note issued,,,,,,,,2023-11-11
144084.16,103682.96,40401.2,19954.02,,,,,,,249,182,,,,0.2804,29.2,,,,Wholesale,SA,Payable,EFT,,,,,,,Apex Industries,INV-00249,Paid on time,,,,,,,,2023-09-07
379821.83,322202.86,57618.97,101215.21,,,,,,,250,152,,,,0.1517,84.7,,,,Corporate,VIC,Receivable,Cheque,,,,,,,Metro Solutions,INV-00250,Credit note issued,,,,,,,,2024-02-14
184280.47,115783.42,68497.05,40888.59,,,,,,,251,154,,,,0.3717,97.2,,,,Wholesale,QLD,Accrual,Direct Debit,,,,,,,Crystal Clear Systems,INV-00251,Paid on time,,,,,,,,2023-10-02
128240.44,119032.78,9207.66,33605.15,,,,,,,252,145,,,,0.0718,37.2,,,,Government,WA,Accrual,Credit Card,,,,,,,Southern Cross Ltd,INV-00252,,,,,,,,,2024-08-09
297565.91,208296.14,89269.77,40311.07,,,,,,,253,160,,,,0.3,101.3,,,,Corporate,WA,Receivable,Cheque,,,,,,,Nexus Digital,INV-00253,Paid on time,,,,,,,,2024-01-28
491826.41,387706.76,104119.65,129259.27,,,,,,,254,172,,,,0.2117,103.2,,,,Corporate,WA,Payable,Credit Card,,,,,,,Greenfield Enterprises,INV-00254,Paid on time,,,,,,,,2024-10-16
279903.65,196548.34,83355.31,51309.46,,,,,,,255,138,,,,0.2978,21.6,,,,Government,QLD,Receivable,Credit Card,,,,,,,Summit Consulting,INV-00255,Credit note issued,,,,,,,,2024-12-15
216891.54,181017.68,35873.86,40842.04,,,,,,,256,134,,,,0.1654,111.6,,,,Government,WA,Accrual,Cheque,,,,,,,Clarity Health,INV-00256,Paid on time,,,,,,,,2023-12-13
143770.25,103198.29,40571.96,34200.06,,,,,,,257,152,,,,0.2822,24.0,,,,Corporate,VIC,Receivable,Cheque,,,,,,,Apex Industries,INV-00257,,,,,,,,,2024-02-02
272234.37,194103.11,78131.26,43438.27,,,,,,,258,143,,,,0.287,62.2,,,,Wholesale,WA,Accrual,Direct Debit,,,,,,,Apex Industries,INV-00258,,,,,,,,,2024-10-02
296173.53,254768.47,41405.06,45696.82,,,,,,,259,184,,,,0.1398,41.5,,,,Corporate,SA,Accrual,Direct Debit,,,,,,,Harbour Bridge Co,INV-00259,,,,,,,,,2024-08-14
61760.39,39285.78,22474.61,11034.07,,,,,,,260,168,,,,0.3639,26.2,,,,Government,SA,Accrual,Credit Card,,,,,,,Momentum Capital,INV-00260,Credit note issued,,,,,,,,2024-07-13
